Date,Open,High,Low,Close,Adj Close,Volume
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,38023.191406,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,38356.140625,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,37973.246094,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,37157.511719,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,37207.453125,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,37190.796875,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,38256.253906,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,38239.605469,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,37706.875000,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,37590.343750,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,38372.789063,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,37773.464844,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,37790.121094,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,37756.812500,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,38023.191406,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,37939.953125,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,38755.683594,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,40070.835938,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,39521.468750,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,39921.015625,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,39638.003906,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,40187.382813,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,40204.019531,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,39704.585938,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,40021.832031,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,39687.898438,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,39420.757813,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,39237.074219,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,39721.300781,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,40122.007813,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,39955.042969,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,40622.914063,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,40906.746094,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,41641.410156,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,42209.089844,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,42142.300781,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,42275.875000,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,42442.843750,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,42359.351563,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,42743.382813,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,42643.207031,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,42459.539063,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,41741.578125,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,41608.007813,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,41574.605469,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,39871.562500,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,40238.878906,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,40572.816406,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,40906.746094,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,39888.246094,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,39821.468750,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,39721.300781,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,39838.160156,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,38636.007813,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,38318.761719,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,37250.191406,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,37567.425781,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,38569.226563,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,39270.488281,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,39153.601563,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,39103.515625,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,39237.074219,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,39637.808594,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,39671.199219,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,39253.792969,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,38485.722656,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,38469.039063,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,38569.226563,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,38669.406250,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,38802.972656,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,38435.656250,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,39036.722656,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,39237.074219,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,40172.113281,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,40973.535156,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,41574.605469,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,41407.644531,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,41424.347656,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,41992.027344,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,42075.507813,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,43811.968750,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,43511.429688,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,43594.910156,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,44079.117188,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,44763.671875,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,44763.671875,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,43144.101563,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,42909.714844,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,42926.453125,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,44198.847656,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,45739.105469,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,45873.050781,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,45203.367188,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,45136.382813,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,45873.050781,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,45839.562500,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,44349.519531,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,45069.433594,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,45454.480469,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,45236.851563,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,45119.652344,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,43864.003906,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,44433.234375,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,45236.851563,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,46107.429688,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,47898.820313,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,47764.894531,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,47195.675781,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,47195.675781,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,46961.273438,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,47513.761719,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,47162.175781,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,47212.402344,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,47195.675781,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,46810.593750,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,46325.070313,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,46693.402344,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,46726.882813,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,46207.886719,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,46274.851563,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,46844.078125,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,46291.597656,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,46425.535156,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,44064.906250,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,44600.640625,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,44031.425781,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,42524.656250,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,42558.132813,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,42976.675781,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,42909.714844,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,41871.707031,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,42474.421875,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,43529.167969,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,43344.996094,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,43612.878906,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,42959.933594,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,42742.292969,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,42373.957031,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,42859.492188,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,43160.839844,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,41135.066406,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,41603.851563,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,40348.179688,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,41691.152344,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,43042.582031,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,43093.250000,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,43600.027344,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,43143.929688,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,44022.339844,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,43937.890625,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,42569.582031,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,41251.937500,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,40745.167969,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,40711.378906,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,40998.546875,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,42231.734375,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,41910.753906,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,42147.265625,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,41657.375000,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,40745.167969,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,41522.234375,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,41674.261719,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,42451.324219,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,42890.535156,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,43262.179688,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,42062.800781,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,42147.265625,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,42079.687500,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,40289.062500,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,40474.890625,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,40052.566406,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,38684.250000,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,38853.195313,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,37755.156250,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,38616.687500,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,40153.914063,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,41387.101563,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,40863.414063,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,40035.679688,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,39934.312500,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,39495.105469,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,39883.636719,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,40018.773438,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,40018.773438,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,39748.496094,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,38870.070313,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,38177.472656,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,39714.707031,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,41066.125000,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,41556.007813,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,42012.117188,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,42012.117188,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,43633.816406,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,43718.281250,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,43532.457031,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,43194.609375,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,42856.753906,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,43245.281250,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,43127.035156,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,43735.164063,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,41995.230469,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,42468.214844,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,42214.828125,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,41133.695313,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,41724.164063,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,41877.312500,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,41298.746094,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,40941.410156,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,39920.425781,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,41468.917969,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,41179.644531,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,41860.300781,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,41588.031250,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,41571.019531,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,41690.140625,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,42370.781250,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,42830.234375,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,42523.933594,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,43698.062500,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,44906.218750,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,43919.277344,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,44157.507813,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,42932.332031,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,42881.281250,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,44361.703125,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,45093.410156,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,45093.410156,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,45093.410156,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,45093.410156,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,44157.507813,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,44753.082031,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,43306.695313,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,43902.253906,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,43647.015625,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,42626.035156,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,41860.300781,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,42413.328125,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,42030.464844,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,42115.542969,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,42540.953125,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,44072.421875,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,43732.097656,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,44838.171875,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,44497.832031,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,43647.015625,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,42115.542969,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,43136.519531,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,43647.015625,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,43476.855469,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,43647.015625,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,43051.433594,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,42243.160156,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,42455.867188,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,42030.464844,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,41009.472656,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,40541.535156,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,39648.160156,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,39988.492188,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,39988.492188,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,40031.035156,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,40201.199219,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,39690.714844,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,39988.492188,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,40796.781250,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,40114.484375,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,39985.910156,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,39043.062500,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,39557.343750,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,39643.046875,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,39385.906250,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,38485.898438,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,39085.906250,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,39685.910156,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,39428.769531,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,39000.187500,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,39857.343750,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,39471.621094,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,39300.199219,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,39900.203125,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,40200.195313,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,40671.628906,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,39857.343750,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,39557.343750,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,39557.343750,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,40200.195313,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,40200.195313,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,39857.343750,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,39643.046875,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,39900.203125,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,39043.062500,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,39214.476563,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,39257.332031,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,40028.761719,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,40114.484375,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,40200.195313,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,38914.480469,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,38614.476563,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,38700.203125,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,37928.765625,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,37800.179688,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,37585.894531,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,38400.191406,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,39514.472656,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,39600.203125,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,39557.343750,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,39685.910156,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,39900.203125,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,40114.484375,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,40843.050781,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,41528.773438,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,40671.628906,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,40843.050781,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,39943.058594,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,39514.472656,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,38485.898438,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,39000.187500,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,38614.476563,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,38185.906250,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,37757.328125,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,39300.199219,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,38700.203125,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,39000.187500,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,39557.343750,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,40500.195313,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,40628.769531,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,41020.832031,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,40114.070313,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,40027.714844,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,39466.375000,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,38602.777344,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,38602.777344,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,38818.679688,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,39120.929688,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,37221.011719,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,37998.257813,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,37825.539063,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,37652.812500,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,38127.796875,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,38041.433594,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,37911.890625,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,37609.640625,8357648
